path,extension,size_bytes,layer,kind,status,symbols,business_rules,evidence,notes
packages/runtime/src/composition/root.ts,.ts,3368,source,source-code,analyzed,ProjectResolution;WorktreeMode;Result;ResolvedRoot;resolveCommandRoot;explicit;detect;worktreeMode;resolution;anchorPorts,,packages/runtime/src/composition/root.ts,"Analyzed for architectural responsibility, dependencies, inputs, outputs, and effects."
packages/runtime/src/composition/schema.ts,.ts,834,database,source-code,analyzed,productionSchemaRegistry;createSchemaRegistry;configurationValidator;result,,packages/runtime/src/composition/schema.ts,"Analyzed for architectural responsibility, dependencies, inputs, outputs, and effects."
packages/runtime/src/composition/transactions.ts,.ts,73957,source,source-code,analyzed,TransactionManifestV1;TransactionProgressV1;SchemaRegistry;ManagedMutationPlan;ManagedOperation;PathFingerprint;contractVersion;stateContract;transactionsRoot;lockNamespace;lockScope;TransactionReceipt;TransactionSummary;TransactionServices;EventStorePrecondition;ExecuteManagedMutationOptions,,packages/runtime/src/composition/transactions.ts,"Analyzed for architectural responsibility, dependencies, inputs, outputs, and effects."
packages/runtime/src/composition/workflow.ts,.ts,25245,source,source-code,analyzed,ArtifactLineage;RunLineage;WorkflowObservation;WorkflowReducerConfiguration;GateMode;EMPTY_DIGEST;ObservedWorkflow;observeWorkflow;root;anchored;feature;objectiveActive;objectiveDigest;tokenBudget;activeRun;requestedRun,,packages/runtime/src/composition/workflow.ts,"Analyzed for architectural responsibility, dependencies, inputs, outputs, and effects."
packages/runtime/src/domain/acceptance/index.ts,.ts,4896,domain,source-code,analyzed,ArtifactLineage;LineageValidation;validateLineageDag;byDigest;ids;visiting;visited;ordered;visit;parentNode;invalid;DoneCandidate;DoneDecision;decideDone;evidenceRefs,BR-ACCEPTANCE-001,packages/runtime/src/domain/acceptance/index.ts,"Analyzed for architectural responsibility, dependencies, inputs, outputs, and effects."
packages/runtime/src/domain/approvals/index.ts,.ts,3136,domain,source-code,analyzed,ApprovalBinding;ApprovalRequest;ApprovalValidation;approvalChallenge;issueApproval;validateApproval;observed;decided;expires,BR-APPROVAL-001,packages/runtime/src/domain/approvals/index.ts,"Analyzed for architectural responsibility, dependencies, inputs, outputs, and effects."
packages/runtime/src/domain/cli/adapters.ts,.ts,1865,domain,source-code,analyzed,SupportedHost;HOSTS;CAPABILITIES;hostInstallManifest;adaptersCommand;selected;hosts;manifests,BR-CLI-001,packages/runtime/src/domain/cli/adapters.ts,"Analyzed for architectural responsibility, dependencies, inputs, outputs, and effects."
packages/runtime/src/domain/cli/approval.ts,.ts,5621,domain,source-code,analyzed,Observation;approveCommand;decideApproval;gate;approver;expiresAt;note;correlation;approval;path;existing;same;validFutureExpiry;current;expiry;refusal,BR-CLI-001,packages/runtime/src/domain/cli/approval.ts,"Analyzed for architectural responsibility, dependencies, inputs, outputs, and effects."
packages/runtime/src/domain/cli/commands.ts,.ts,3088,domain,source-code,analyzed,orientation;helpCommand;versionCommand;handshakeCommand;message;DEFAULT_REGISTRY,BR-CLI-001,packages/runtime/src/domain/cli/commands.ts,"Analyzed for architectural responsibility, dependencies, inputs, outputs, and effects."
packages/runtime/src/domain/cli/diagnostics.ts,.ts,8794,domain,source-code,analyzed,Observation;ROOT_FLAG;statusCommand;status;statsCommand;state;stats;budgetsCommand;budget;handoffCommand;blockers;nextAction;doctorCommand;report;explainCommand;explanation,BR-CLI-001,packages/runtime/src/domain/cli/diagnostics.ts,"Analyzed for architectural responsibility, dependencies, inputs, outputs, and effects."
packages/runtime/src/domain/cli/dispatch.ts,.ts,215,domain,source-code,analyzed,dispatch,BR-CLI-001,packages/runtime/src/domain/cli/dispatch.ts,"Analyzed for architectural responsibility, dependencies, inputs, outputs, and effects."
packages/runtime/src/domain/cli/evidence.ts,.ts,5183,domain,source-code,analyzed,Observation;KINDS;CLASSIFICATIONS;REDACTIONS;evidenceRecordCommand;decideEvidence;ref;source;kind;classification;redaction;correlation;evidence;path;existing;same,BR-CLI-001,packages/runtime/src/domain/cli/evidence.ts,"Analyzed for architectural responsibility, dependencies, inputs, outputs, and effects."
packages/runtime/src/domain/cli/help.ts,.ts,2423,domain,source-code,analyzed,CommandRegistry;CommandSpec;FlagSpec;label;sortedFlags;sortedCommands;usageLine;flags;pad;renderHelp;all;commands;retired;width;lines,BR-CLI-001,packages/runtime/src/domain/cli/help.ts,"Analyzed for architectural responsibility, dependencies, inputs, outputs, and effects."
packages/runtime/src/domain/cli/hook.ts,.ts,1840,domain,source-code,analyzed,Observation;hookCommand;decide;refusal,BR-CLI-001,packages/runtime/src/domain/cli/hook.ts,"Analyzed for architectural responsibility, dependencies, inputs, outputs, and effects."
packages/runtime/src/domain/cli/index.ts,.ts,1358,domain,source-code,analyzed,,BR-CLI-001,packages/runtime/src/domain/cli/index.ts,"Analyzed for architectural responsibility, dependencies, inputs, outputs, and effects."
packages/runtime/src/domain/cli/init.ts,.ts,6912,domain,source-code,analyzed,ManagedFileObservation;Answers;Host;Observation;HOSTS;initCommand;decide;answers;generated;observed;authorization;effects;outcomes;writes;existing;content,BR-CLI-001,packages/runtime/src/domain/cli/init.ts,"Analyzed for architectural responsibility, dependencies, inputs, outputs, and effects."
packages/runtime/src/domain/cli/migration.ts,.ts,7797,database,database-definition,analyzed,MigrationAction;Observation;ROOT_FLAG;migrateBrainCommand;migrateRollbackCommand;migrateBrain;operation;sourceContract;copies;root;authorizationRef;rollbackRef;sources;conversion;firstCopy;conversions,BR-CLI-001,packages/runtime/src/domain/cli/migration.ts,"Analyzed for architectural responsibility, dependencies, inputs, outputs, and effects."
packages/runtime/src/domain/cli/objective.ts,.ts,5817,domain,source-code,analyzed,WriteEffect;ObjectiveDecision;Observation;objectiveCommand;decide;decision;inherited;recorded;paths;effects;appendedHistory;line;summaryFor;verb;orientation;refusal,BR-CLI-001,packages/runtime/src/domain/cli/objective.ts,"Analyzed for architectural responsibility, dependencies, inputs, outputs, and effects."
packages/runtime/src/domain/cli/observability.ts,.ts,7444,domain,source-code,analyzed,Observation;ROOT_FLAG;auditCommand;repairCommand;evidenceBundleCommand;requested;path;dashboardCommand;audit;report;repair;repairRoot;writeArtifact;orientation;noRun,BR-CLI-001,packages/runtime/src/domain/cli/observability.ts,"Analyzed for architectural responsibility, dependencies, inputs, outputs, and effects."
packages/runtime/src/domain/cli/observed.ts,.ts,1575,domain,source-code,analyzed,observingCommand;observation,BR-CLI-001,packages/runtime/src/domain/cli/observed.ts,"Analyzed for architectural responsibility, dependencies, inputs, outputs, and effects."
packages/runtime/src/domain/cli/parse.ts,.ts,5833,domain,source-code,analyzed,GlobalParse;failed;parseGlobals;rest;json;expect;orientation;skip;value;globals;Resolution;ArgumentParse;match;depths;candidate;command,BR-CLI-001,packages/runtime/src/domain/cli/parse.ts,"Analyzed for architectural responsibility, dependencies, inputs, outputs, and effects."
packages/runtime/src/domain/cli/retired.ts,.ts,2731,domain,source-code,analyzed,RETIRED_COMMANDS;RetiredCommandName;ANY_OPERANDS;retiredWhy;refusal;retiredCommand;RETIRED_COMMAND_SPECS,BR-CLI-001,packages/runtime/src/domain/cli/retired.ts,"Analyzed for architectural responsibility, dependencies, inputs, outputs, and effects."
packages/runtime/src/domain/cli/spec.ts,.ts,7739,test,source-code,analyzed,FlagSpec;JsonContractId;Decision;Globals;CommandObservation;CommandPrerequisite;Invocation;CommandHandler;CommandSpec;CommandRegistry;GLOBAL_FLAGS,BR-CLI-001,packages/runtime/src/domain/cli/spec.ts,"Analyzed for architectural responsibility, dependencies, inputs, outputs, and effects."
packages/runtime/src/domain/cli/workflow.ts,.ts,14703,domain,source-code,analyzed,WorkflowDecision;Observation;SHARED_FLAGS;startCommand;continueCommand;revision;expected;expectedRevision;artifact;evidence;gate;selectedEvidence;artifactReadable;evidenceReadable;refs;action,BR-CLI-001,packages/runtime/src/domain/cli/workflow.ts,"Analyzed for architectural responsibility, dependencies, inputs, outputs, and effects."
packages/runtime/src/domain/diagnostics/index.ts,.ts,3647,domain,source-code,analyzed,RunStatusReport;RunStats;BudgetReport;DoctorObservation;DoctorReport;deriveStatus;deriveStats;deriveBudget;remaining;diagnose;checks;health;explainReason;policy,,packages/runtime/src/domain/diagnostics/index.ts,"Analyzed for architectural responsibility, dependencies, inputs, outputs, and effects."
packages/runtime/src/domain/effects.ts,.ts,1250,domain,source-code,analyzed,AppendEventEffect;Effect;EffectPlan;planOf,,packages/runtime/src/domain/effects.ts,"Analyzed for architectural responsibility, dependencies, inputs, outputs, and effects."
packages/runtime/src/domain/events/index.ts,.ts,687,domain,source-code,analyzed,EventChainCursor;EventContractFailure;EventDraftV1;EventIntegrityKind;EventServices;EventReducerRegistry;JsonState;ReplayServices;ReplayResult,BR-EVENTS-001;BR-EVENTS-002,packages/runtime/src/domain/events/index.ts,"Analyzed for architectural responsibility, dependencies, inputs, outputs, and effects."
packages/runtime/src/domain/events/model.ts,.ts,1245,domain,source-code,analyzed,EventDraftV1;EventChainCursor;EventIntegrityKind;EventContractFailure;EventIntegrityError;EventServices,BR-EVENTS-001;BR-EVENTS-002,packages/runtime/src/domain/events/model.ts,"Analyzed for architectural responsibility, dependencies, inputs, outputs, and effects."
packages/runtime/src/domain/events/parse.ts,.ts,2780,domain,source-code,analyzed,EVENT_RECORD_BYTES;EVENT_STREAM_BYTES;EVENT_STREAM_COUNT;encoder;contractVersion;contractFailure;validateEvent;validated;reasonCode;parseEventLines;lines;parsed;event,BR-EVENTS-001;BR-EVENTS-002,packages/runtime/src/domain/events/parse.ts,"Analyzed for architectural responsibility, dependencies, inputs, outputs, and effects."
packages/runtime/src/domain/events/redaction.ts,.ts,4893,domain,source-code,analyzed,EventDraftV1;EventServices;DRAFT_KEYS;IDENTITY_KEYS;MAX_REFERENCE_COUNT;DataRecord;invalidEvent;requirePlainRecord;requireExactKeys;actualKeys;requireDataValue;descriptor;requireString;result;requireRevision;copyReferences,BR-EVENTS-001;BR-EVENTS-002,packages/runtime/src/domain/events/redaction.ts,"Analyzed for architectural responsibility, dependencies, inputs, outputs, and effects."
packages/runtime/src/domain/events/reduce.ts,.ts,14424,domain,source-code,analyzed,SchemaRegistry;JsonState;ReplayServices;EventReducerRegistry;ReplayResult;MISSING_REDUCER;recognizedReducerRegistryFailures;TrackedViews;InertRegistry;invalidEvent;error;isRecognizedReducerRegistryFailure;isProxy;isPromise;ownData;descriptor,BR-EVENTS-001;BR-EVENTS-002,packages/runtime/src/domain/events/reduce.ts,"Analyzed for architectural responsibility, dependencies, inputs, outputs, and effects."
packages/runtime/src/domain/events/seal.ts,.ts,1327,domain,source-code,analyzed,EventChainCursor;EventServices;unsignedEvent;sealEvent;draft;unsigned;event;validated,BR-EVENTS-001;BR-EVENTS-002,packages/runtime/src/domain/events/seal.ts,"Analyzed for architectural responsibility, dependencies, inputs, outputs, and effects."
packages/runtime/src/domain/events/verify.ts,.ts,1962,domain,source-code,analyzed,EventChainCursor;EventServices;VerifiedEventStream;verifiedStreams;isVerifiedEventStream;deeplyFreeze;verifyEventStream;events;cursor;expected;verified,BR-EVENTS-001;BR-EVENTS-002,packages/runtime/src/domain/events/verify.ts,"Analyzed for architectural responsibility, dependencies, inputs, outputs, and effects."
packages/runtime/src/domain/evidence/index.ts,.ts,2337,domain,source-code,analyzed,EvidenceRequest;HandoffManifest;recordEvidence;verifyEvidence;buildHandoff;evidence;body,BR-EVIDENCE-001,packages/runtime/src/domain/evidence/index.ts,"Analyzed for architectural responsibility, dependencies, inputs, outputs, and effects."
packages/runtime/src/domain/extensions/control-tower.ts,.ts,3655,domain,source-code,analyzed,TowerRole;ControlTowerEnvelope;ControlTowerDecision;planControlTowerPublish;resolveControlTowerConflict;ControlTowerDataDecision;authorizeControlTowerDataOperation,,packages/runtime/src/domain/extensions/control-tower.ts,"Analyzed for architectural responsibility, dependencies, inputs, outputs, and effects."
packages/runtime/src/domain/extensions/dual-judge.ts,.ts,2677,domain,source-code,analyzed,JudgeVerdict;JudgeObservation;DualJudgeDecision;evaluateIndependentJudges;evidence,,packages/runtime/src/domain/extensions/dual-judge.ts,"Analyzed for architectural responsibility, dependencies, inputs, outputs, and effects."
packages/runtime/src/domain/extensions/index.ts,.ts,963,domain,source-code,analyzed,ControlTowerDataDecision;ControlTowerDecision;ControlTowerEnvelope;TowerRole;DualJudgeDecision;JudgeObservation;JudgeVerdict;HistoricalRigorDecision;PolicyAuthority;PolicyPack;ProfileSelection;RigorProfile;RigorRequirements;RiskFacts;RiskRule;ShadowProfileComparison,,packages/runtime/src/domain/extensions/index.ts,"Analyzed for architectural responsibility, dependencies, inputs, outputs, and effects."
packages/runtime/src/domain/extensions/policy-packs.ts,.ts,6510,domain,source-code,analyzed,PolicyAuthority;RigorRequirements;RigorProfile;RiskFacts;RiskRule;PolicyPack;ProfileSelection;HistoricalRigorDecision;ShadowProfileComparison;matches;mergeRequirements;resolveRequirements;parent;next;inherited;selectRigorProfile,,packages/runtime/src/domain/extensions/policy-packs.ts,"Analyzed for architectural responsibility, dependencies, inputs, outputs, and effects."
packages/runtime/src/domain/extensions/signed-evidence.ts,.ts,4148,domain,source-code,analyzed,AttestationClaims;EvidenceAttestation;AttestationCrypto;TrustedEvidenceKey;AttestationVerification;EvidenceTrust;canonicalClaims;createEvidenceAttestation;canonical;verifyEvidenceAttestation;key;classifyEvidenceTrust,,packages/runtime/src/domain/extensions/signed-evidence.ts,"Analyzed for architectural responsibility, dependencies, inputs, outputs, and effects."
packages/runtime/src/domain/gates/evaluate.ts,.ts,3108,domain,source-code,analyzed,PRIORITY;failure;approved;evaluateGates;failures;immutable,BR-GATE-001,packages/runtime/src/domain/gates/evaluate.ts,"Analyzed for architectural responsibility, dependencies, inputs, outputs, and effects."
packages/runtime/src/domain/gates/index.ts,.ts,182,domain,source-code,analyzed,GateContext;GateDecision;GateFailure;GateId;GateMode,BR-GATE-001,packages/runtime/src/domain/gates/index.ts,"Analyzed for architectural responsibility, dependencies, inputs, outputs, and effects."
packages/runtime/src/domain/gates/model.ts,.ts,1467,domain,source-code,analyzed,GateMode;GATE_IDS;GateId;GateContext;GateFailure;GateDecision,BR-GATE-001,packages/runtime/src/domain/gates/model.ts,"Analyzed for architectural responsibility, dependencies, inputs, outputs, and effects."
packages/runtime/src/domain/git/evidence.ts,.ts,2819,domain,source-code,analyzed,RawCommandResult;GitRunner;outcomeOf;gitCommandRecord,BR-GIT-001,packages/runtime/src/domain/git/evidence.ts,"Analyzed for architectural responsibility, dependencies, inputs, outputs, and effects."
packages/runtime/src/domain/git/index.ts,.ts,143,domain,source-code,analyzed,,BR-GIT-001,packages/runtime/src/domain/git/index.ts,"Analyzed for architectural responsibility, dependencies, inputs, outputs, and effects."
packages/runtime/src/domain/git/model.ts,.ts,2158,domain,source-code,analyzed,GitPath;GitChangeKind;GitConflict;GitChange;GitUpstream;GitHead;GitOperation;GitRepository;GitCommandRecord;GitObservationFailureKind;GitObservation,BR-GIT-001,packages/runtime/src/domain/git/model.ts,"Analyzed for architectural responsibility, dependencies, inputs, outputs, and effects."
packages/runtime/src/domain/git/paths.ts,.ts,2248,domain,source-code,analyzed,decoder;encoder;decodeGitPath;compareBytes;shared;difference;compareGitPaths,BR-GIT-001,packages/runtime/src/domain/git/paths.ts,"Analyzed for architectural responsibility, dependencies, inputs, outputs, and effects."
packages/runtime/src/domain/git/refs.ts,.ts,1727,domain,source-code,analyzed,RevParseFacts;isTriple;parseRevParse;lines;classifyWorktree;OPERATIONS;classifyOperation;present,BR-GIT-001,packages/runtime/src/domain/git/refs.ts,"Analyzed for architectural responsibility, dependencies, inputs, outputs, and effects."
packages/runtime/src/domain/git/status.ts,.ts,10085,domain,source-code,analyzed,ParsedStatus;KINDS;splitRecords;records;start;entryKindFromMode;ABSENT_MODE;firstNonZeroMode;hasObjectId;HeaderFields;readHeader;value;buildHead;upstream;untrackedChange;parseStatusPorcelainV2,BR-GIT-001,packages/runtime/src/domain/git/status.ts,"Analyzed for architectural responsibility, dependencies, inputs, outputs, and effects."
packages/runtime/src/domain/handshake.ts,.ts,1497,domain,source-code,analyzed,AdapterMessageV1;ContractFailureResult;buildHandshakeResponse;classifyExpectedVersion;classification,,packages/runtime/src/domain/handshake.ts,"Analyzed for architectural responsibility, dependencies, inputs, outputs, and effects."
packages/runtime/src/domain/host/delivery.ts,.ts,3609,domain,source-code,analyzed,DeliveryCursor;DeliveryDecision;classifyDelivery;initialCursor;CAPABILITY_BY_KIND;requiredCapability;mutationNeedsRecovery,,packages/runtime/src/domain/host/delivery.ts,"Analyzed for architectural responsibility, dependencies, inputs, outputs, and effects."
packages/runtime/src/domain/host/index.ts,.ts,279,domain,source-code,analyzed,,,packages/runtime/src/domain/host/index.ts,"Analyzed for architectural responsibility, dependencies, inputs, outputs, and effects."
packages/runtime/src/domain/host/negotiation.ts,.ts,2915,domain,source-code,analyzed,ContractFailureResult;declaredContract;classifyHostContract;classification;normalizeCapabilities;identifier;kept;missingCapabilities;available,,packages/runtime/src/domain/host/negotiation.ts,"Analyzed for architectural responsibility, dependencies, inputs, outputs, and effects."
packages/runtime/src/domain/init/answers.ts,.ts,2678,domain,source-code,analyzed,DEFAULTS;Defaultable;DEFAULTABLE;ResolvedInitAnswers;resolveInitAnswers;validated;first;supplied;defaulted;version,BR-INIT-001;BR-INIT-002,packages/runtime/src/domain/init/answers.ts,"Analyzed for architectural responsibility, dependencies, inputs, outputs, and effects."
packages/runtime/src/domain/init/index.ts,.ts,542,domain,source-code,analyzed,,BR-INIT-001;BR-INIT-002,packages/runtime/src/domain/init/index.ts,"Analyzed for architectural responsibility, dependencies, inputs, outputs, and effects."
packages/runtime/src/domain/init/managed-section.ts,.ts,4648,domain,source-code,analyzed,MANAGED_SECTION_BEGIN;MANAGED_SECTION_END;ManagedFileObservation;ManagedFileAuthorization;ManagedFilePlan;Section;planManagedFile;generatedSection;block;current;locateSection;begin;end;appended;refused,BR-INIT-001;BR-INIT-002,packages/runtime/src/domain/init/managed-section.ts,"Analyzed for architectural responsibility, dependencies, inputs, outputs, and effects."
packages/runtime/src/domain/init/skeleton.ts,.ts,12043,domain,source-code,analyzed,InitAnswersV1;ProjectConfigV1;Answers;Host;HostSurface;FileEntry;skeletonEffects;hosts;files;destinationsOf;compare;lines;json;stateFiles;HOST_SURFACES;CODEX_AGENTS,BR-INIT-001;BR-INIT-002,packages/runtime/src/domain/init/skeleton.ts,"Analyzed for architectural responsibility, dependencies, inputs, outputs, and effects."
packages/runtime/src/domain/init/stack.ts,.ts,2816,domain,source-code,analyzed,RepositoryEvidence;StackId;DetectedStack;StackProfile;EXACT_MARKERS;SUFFIX_MARKERS;profileStack;found;id;stacks;markerFor,BR-INIT-001;BR-INIT-002,packages/runtime/src/domain/init/stack.ts,"Analyzed for architectural responsibility, dependencies, inputs, outputs, and effects."
packages/runtime/src/domain/locks/index.ts,.ts,117,domain,source-code,analyzed,,BR-LOCKS-001;BR-LOCKS-002;BR-LOCKS-003,packages/runtime/src/domain/locks/index.ts,"Analyzed for architectural responsibility, dependencies, inputs, outputs, and effects."
packages/runtime/src/domain/locks/lifecycle.ts,.ts,8375,domain,source-code,analyzed,EventDraftV1;EventServices;LockLifecycleAction;operationPattern;LockLifecycleServices;PrepareLeaseTransitionInput;PreparedLeaseTransition;LeaseBinding;LeaseIntegrityError;integrityFailure;validateLease;result;deeplyFreeze;snapshot;validateTokenTransition;expected,BR-LOCKS-001;BR-LOCKS-002;BR-LOCKS-003,packages/runtime/src/domain/locks/lifecycle.ts,"Analyzed for architectural responsibility, dependencies, inputs, outputs, and effects."
packages/runtime/src/domain/locks/model.ts,.ts,3321,domain,source-code,analyzed,DEFAULT_LEASE_TTL_MS;LEASE_RENEWAL_THRESHOLD_MS;LEASE_SKEW_MS;MIN_LEASE_TTL_MS;MAX_LEASE_TTL_MS;CLAIM_TTL_MS;LeaseResource;LeaseTimeState;LeaseSuccessKind;LeaseIdentity;LeaseGuard;LeaseObservation;AcquireLeaseRequest;RenewLeaseRequest;ReleaseLeaseRequest;TakeoverLeaseRequest,BR-LOCKS-001;BR-LOCKS-002;BR-LOCKS-003,packages/runtime/src/domain/locks/model.ts,"Analyzed for architectural responsibility, dependencies, inputs, outputs, and effects."
packages/runtime/src/domain/locks/policy.ts,.ts,7006,domain,source-code,analyzed,LeasePolicyBinding;contractTimestamp;ExpectedLeaseIdentity;LeasePolicyDecisionTransition;LeasePolicyDecision;BaseInput;DecideAcquireInput;DecideRenewInput;DecideReleaseInput;DecideTakeoverInput;invalidInput;validNow;time;timestamp;validateLeaseId;validRevision,BR-LOCKS-001;BR-LOCKS-002;BR-LOCKS-003,packages/runtime/src/domain/locks/policy.ts,"Analyzed for architectural responsibility, dependencies, inputs, outputs, and effects."
packages/runtime/src/domain/locks/scope.ts,.ts,2800,domain,source-code,analyzed,LeaseTimeState;id;ownerPart;base64url;encodeRunId;encoded;first;second;third;LockPaths;lockPaths;root;parseOwner;parts;validateTtl;classifyLeaseTime,BR-LOCKS-001;BR-LOCKS-002;BR-LOCKS-003,packages/runtime/src/domain/locks/scope.ts,"Analyzed for architectural responsibility, dependencies, inputs, outputs, and effects."
packages/runtime/src/domain/migration/index.ts,.ts,399,database,source-code,analyzed,MigrationReceiptRequest;StateUpgrade;UpgradeResult,BR-MIGRATION-001,packages/runtime/src/domain/migration/index.ts,"Analyzed for architectural responsibility, dependencies, inputs, outputs, and effects."
packages/runtime/src/domain/migration/plan.ts,.ts,5804,database,source-code,analyzed,MigrationEntry;MigrationObservation;MigrationAction;MigrationPlan;byPath;planBrainMigration;legacy;existing;actions;target;current;ordered;blocking;requiredBytes,BR-MIGRATION-001,packages/runtime/src/domain/migration/plan.ts,"Analyzed for architectural responsibility, dependencies, inputs, outputs, and effects."
packages/runtime/src/domain/migration/receipt.ts,.ts,2057,database,source-code,analyzed,MigrationReceiptRequest;plannedMigration;authorizeMigration;completeMigration;rollBackMigration,BR-MIGRATION-001,packages/runtime/src/domain/migration/receipt.ts,"Analyzed for architectural responsibility, dependencies, inputs, outputs, and effects."
packages/runtime/src/domain/migration/upgrade.ts,.ts,1446,database,source-code,analyzed,StateUpgrade;UpgradeResult;upgradeState;current;state;path;visited;candidates;step,BR-MIGRATION-001,packages/runtime/src/domain/migration/upgrade.ts,"Analyzed for architectural responsibility, dependencies, inputs, outputs, and effects."
packages/runtime/src/domain/objective/identity.ts,.ts,1017,domain,source-code,analyzed,MAX_LENGTH;featureIdentity;slug,BR-OBJECTIVE-001;BR-OBJECTIVE-002,packages/runtime/src/domain/objective/identity.ts,"Analyzed for architectural responsibility, dependencies, inputs, outputs, and effects."
packages/runtime/src/domain/objective/index.ts,.ts,377,domain,source-code,analyzed,,BR-OBJECTIVE-001;BR-OBJECTIVE-002,packages/runtime/src/domain/objective/index.ts,"Analyzed for architectural responsibility, dependencies, inputs, outputs, and effects."
packages/runtime/src/domain/objective/lifecycle.ts,.ts,4855,domain,source-code,analyzed,ObjectiveObservation;ObjectiveRequest;ObjectiveDecision;decideObjective;text;feature;current;completeObjective;stateFor,BR-OBJECTIVE-001;BR-OBJECTIVE-002,packages/runtime/src/domain/objective/lifecycle.ts,"Analyzed for architectural responsibility, dependencies, inputs, outputs, and effects."
packages/runtime/src/domain/objective/render.ts,.ts,2131,domain,source-code,analyzed,objectiveDocument;HistoryEntry;historyLine;featurePaths;root;ACTIVE_FEATURE_PATH,BR-OBJECTIVE-001;BR-OBJECTIVE-002,packages/runtime/src/domain/objective/render.ts,"Analyzed for architectural responsibility, dependencies, inputs, outputs, and effects."
packages/runtime/src/domain/observability/index.ts,.ts,8367,domain,source-code,analyzed,Divergence;IntegrityAudit;auditSnapshot;persistedCanonical;replayedCanonical;snapshotDigest;fields;left;right;RepairPlan;planSnapshotRepair;writes;EvidenceBundle;buildEvidenceBundle;events;evidence,BR-OBS-001,packages/runtime/src/domain/observability/index.ts,"Analyzed for architectural responsibility, dependencies, inputs, outputs, and effects."
packages/runtime/src/domain/project/configuration.ts,.ts,1996,domain,source-code,analyzed,ProjectConfigV1;ConfigurationFailureReason;ConfigurationOutcome;failure;stateContract;classifyConfiguration;parsed;classification;validated,BR-PROJECT-001;BR-PROJECT-002,packages/runtime/src/domain/project/configuration.ts,"Analyzed for architectural responsibility, dependencies, inputs, outputs, and effects."
packages/runtime/src/domain/project/index.ts,.ts,776,domain,source-code,analyzed,,BR-PROJECT-001;BR-PROJECT-002,packages/runtime/src/domain/project/index.ts,"Analyzed for architectural responsibility, dependencies, inputs, outputs, and effects."
packages/runtime/src/domain/project/layers.ts,.ts,2197,domain,source-code,analyzed,Resolved;FlagValue;ConfigurationLayers;ResolvedKeys;invalid;hasOwn;resolveConfigurationLayers;K;allowed;resolved;value;source;ref;selected,BR-PROJECT-001;BR-PROJECT-002,packages/runtime/src/domain/project/layers.ts,"Analyzed for architectural responsibility, dependencies, inputs, outputs, and effects."
packages/runtime/src/domain/project/observation.ts,.ts,1312,domain,source-code,analyzed,BrainMarker;ConfigurationObservation;DirectoryProbe;WorktreeLocation;WorkspaceObservation,BR-PROJECT-001;BR-PROJECT-002,packages/runtime/src/domain/project/observation.ts,"Analyzed for architectural responsibility, dependencies, inputs, outputs, and effects."
packages/runtime/src/domain/project/request.ts,.ts,354,domain,source-code,analyzed,WorktreeMode;DiscoveryRequest,BR-PROJECT-001;BR-PROJECT-002,packages/runtime/src/domain/project/request.ts,"Analyzed for architectural responsibility, dependencies, inputs, outputs, and effects."
packages/runtime/src/domain/project/resolution.ts,.ts,1025,domain,source-code,analyzed,Rooted;ProjectResolution,BR-PROJECT-001;BR-PROJECT-002,packages/runtime/src/domain/project/resolution.ts,"Analyzed for architectural responsibility, dependencies, inputs, outputs, and effects."
packages/runtime/src/domain/project/resolve-root.ts,.ts,3061,domain,source-code,analyzed,RootSelection;classify;scan;selection;resolveRoot;probe;local;principal;gitRoot,BR-PROJECT-001;BR-PROJECT-002,packages/runtime/src/domain/project/resolve-root.ts,"Analyzed for architectural responsibility, dependencies, inputs, outputs, and effects."
packages/runtime/src/domain/project/resolve.ts,.ts,1064,domain,source-code,analyzed,resolveProject;root;configuration,BR-PROJECT-001;BR-PROJECT-002,packages/runtime/src/domain/project/resolve.ts,"Analyzed for architectural responsibility, dependencies, inputs, outputs, and effects."
packages/runtime/src/domain/project/validation.ts,.ts,352,domain,source-code,analyzed,ConfigurationValidation;ConfigurationValidator,BR-PROJECT-001;BR-PROJECT-002,packages/runtime/src/domain/project/validation.ts,"Analyzed for architectural responsibility, dependencies, inputs, outputs, and effects."
packages/runtime/src/domain/result/index.ts,.ts,433,domain,source-code,analyzed,,BR-RESULT-001,packages/runtime/src/domain/result/index.ts,"Analyzed for architectural responsibility, dependencies, inputs, outputs, and effects."
packages/runtime/src/domain/result/render.ts,.ts,1430,domain,source-code,analyzed,Rendered;renderResultJson;validated;renderResultHuman;lines,BR-RESULT-001,packages/runtime/src/domain/result/render.ts,"Analyzed for architectural responsibility, dependencies, inputs, outputs, and effects."
packages/runtime/src/domain/result/result.ts,.ts,3347,domain,source-code,analyzed,EvidenceRef;Result;ResultDetail;TransactionFailureDetail;resultFor;policy;USAGE_WHY;usageFailure;internalFailure;transactionFailureResult,BR-RESULT-001,packages/runtime/src/domain/result/result.ts,"Analyzed for architectural responsibility, dependencies, inputs, outputs, and effects."
packages/runtime/src/domain/result/validate.ts,.ts,7449,domain,source-code,analyzed,ResultContractError;RESULT_KEYS;unsafe;evidenceKinds;reasonCodePattern;schemaFailure;isRecord;hasControlCharacter;code;codePointLength;isSafeReference;assertSafe;assertSafeLine;validatePublicText;assertUnique;assertEvidence,BR-RESULT-001,packages/runtime/src/domain/result/validate.ts,"Analyzed for architectural responsibility, dependencies, inputs, outputs, and effects."
